,good_bad
45235,0
56996,1
342005,1
97904,1
210331,1
46167,1
400690,1
125765,1
88296,1
258661,1
136814,1
170797,0
411783,1
74794,1
84349,1
185563,1
467,1
91023,1
117767,1
262212,1
212354,0
260799,1
40121,1
125568,1
106625,0
336712,1
362586,1
434282,1
398893,1
42949,1
96584,1
117274,1
306748,1
290183,1
325536,0
209274,1
306351,1
275775,1
297730,1
336514,1
169074,1
463292,1
422592,1
108483,1
399536,1
131532,1
306087,0
205730,1
79241,1
219877,1
134388,1
318443,1
452502,1
221872,0
102663,1
192819,1
357955,1
256757,1
141246,0
243799,1
350453,1
260261,1
448598,0
460238,1
395498,1
465292,1
279278,1
428174,1
341159,0
53090,1
255991,0
437561,0
343377,1
65305,1
51622,1
23130,1
281812,0
81022,0
39392,1
352137,1
24164,1
204745,1
82000,1
335869,1
452648,0
82413,1
434137,1
415495,1
230500,0
353443,1
434048,1
414611,1
379766,1
319119,1
375405,0
418995,1
284360,1
18061,1
4117,1
460275,1
171348,1
226100,1
363172,1
76747,1
249181,0
171395,1
403655,1
143982,1
215842,1
282271,1
45803,0
311610,1
69032,1
152641,1
413079,1
326131,1
181501,0
131662,1
104743,1
223193,1
85743,0
287596,1
197517,1
345742,1
359262,1
271293,1
25325,1
2144,1
390981,1
207719,1
393135,1
186399,1
335423,1
376889,1
162252,1
441335,1
114373,1
256650,1
268162,1
390827,1
55772,1
170622,1
454082,1
282304,1
188897,1
244648,1
288079,1
179144,0
416089,1
279553,1
111947,1
460689,1
271109,0
34359,1
223083,1
115466,1
249514,1
196173,1
75054,1
431066,1
352527,0
306148,1
23959,1
150702,1
232871,1
42982,1
185050,1
463248,1
303902,1
168108,1
255625,1
69714,1
215033,1
8965,0
117882,1
190480,1
262298,1
426737,1
147294,1
423912,1
420860,1
462679,1
92457,0
175389,1
235464,0
113833,1
255662,1
314897,1
168303,1
307595,1
205256,1
317269,1
67873,1
158540,1
294213,1
83109,1
104587,1
5890,1
350702,1
62416,1
13314,1
160569,1
13839,1
250659,1
410795,0
149985,1
282450,1
419954,1
184000,1
309894,1
375043,1
439199,1
74361,1
264878,1
160782,1
267824,1
195835,1
158406,1
165091,1
197036,1
310994,1
46541,1
112918,0
149872,1
315369,0
110734,0
69225,1
102176,1
364522,1
282406,1
78625,1
413369,1
126526,1
299298,1
90293,1
236324,1
252473,1
51159,1
208928,1
338067,1
445960,1
150897,1
332011,1
33300,1
406144,1
443018,1
287252,1
189445,1
336689,1
357397,1
4350,1
364377,0
298092,0
46568,1
72697,1
298869,1
424307,1
262208,1
112359,0
200272,0
401973,1
100317,1
266466,1
281339,1
423716,1
315619,1
203394,1
272271,1
95247,1
138880,1
323630,1
31400,1
345303,1
267679,1
350624,1
301080,1
257582,1
308925,1
77912,1
422344,1
416579,1
250641,1
427248,0
210131,0
331752,1
10435,1
308819,0
260450,1
65328,0
456983,1
425369,1
335,1
81755,0
270179,1
454808,1
113529,1
416820,1
234033,1
54065,1
193632,0
195232,1
301467,1
397384,1
266347,1
395638,1
261243,1
334326,1
359212,1
421320,1
133395,1
447853,1
72175,1
134598,1
381628,1
176042,1
83031,1
356504,1
256843,1
51029,1
172934,1
423931,1
453631,1
362150,1
417525,1
77127,0
77444,0
423561,1
261473,1
216298,1
403930,1
132714,1
298678,1
163180,1
167675,1
335038,0
48194,1
244664,1
195888,0
246637,1
223874,1
174555,1
414301,1
414029,1
52581,1
100933,1
105695,1
232249,1
268563,1
317868,1
362472,1
61636,1
292055,1
374206,1
352331,1
160956,1
48572,0
230669,0
123609,1
105173,1
270995,1
26666,1
43971,1
299831,1
223287,1
37997,1
277868,1
97633,1
345334,1
189233,1
39296,1
326217,1
9878,1
308240,0
17562,1
286999,1
384694,1
250531,1
363516,1
103997,1
318308,1
298286,1
229578,1
421317,1
169589,1
418122,1
27878,1
357421,1
181327,1
326056,1
98948,1
183485,1
59523,1
289104,1
416805,1
466196,1
173700,1
409586,1
451607,1
455368,0
455590,1
318248,1
151409,1
250986,1
204629,1
427075,1
148597,1
265078,1
317227,1
18651,1
181076,1
16355,1
368357,1
248175,1
32204,1
43078,1
289493,1
383007,1
120092,1
290298,1
11609,1
35049,0
255304,1
308493,1
452609,1
150081,1
134347,1
73554,1
163448,1
288945,1
182232,1
146347,1
25770,1
332648,0
241960,0
462867,1
370034,1
442144,1
241384,0
181817,1
100436,1
411298,1
434305,0
237340,1
253174,0
156206,1
355525,1
309656,1
316899,1
434030,1
426246,1
24772,1
179814,1
273612,1
367239,1
208657,1
143074,1
437326,1
86572,1
396754,1
142943,1
137639,0
64455,1
73839,1
363741,1
365614,0
198666,1
130352,1
387644,1
444152,1
104708,1
364706,1
404556,1
331604,1
334090,1
46098,1
225237,1
117471,1
434645,1
229229,1
147125,1
431417,1
80700,1
311984,1
163110,1
196015,1
302048,1
85091,0
109095,0
175719,1
457195,1
50299,1
102933,1
324037,1
140537,1
386597,1
294277,1
376080,1
271847,1
32790,1
106571,1
89082,1
277481,0
264774,1
462642,1
123821,1
174544,1
54925,1
432408,1
330120,1
353706,1
88256,1
175127,1
256333,1
127086,1
179835,1
327813,1
212805,1
262792,1
385172,1
181542,0
97224,1
349390,1
72374,1
103705,0
56781,0
60513,1
296245,1
123761,0
145884,1
363048,1
22658,1
83599,1
445219,1
317664,1
123700,0
281224,1
357117,1
68831,1
47275,1
385412,1
352752,1
420376,1
99403,1
144473,1
303742,1
140557,1
220636,1
424401,1
264268,1
97939,1
425534,1
60822,1
27361,1
362438,1
114377,1
385584,1
422632,1
144583,1
20188,1
178209,1
431938,1
150400,0
193832,1
13653,1
325281,0
322954,1
16016,1
217440,0
60352,1
116929,1
415658,1
42984,1
456320,1
345684,1
25894,0
415598,1
268313,1
137283,1
356074,1
45830,1
203360,1
275947,1
42806,1
460859,1
218567,1
263939,1
57692,1
366201,1
21077,1
14045,1
329269,1
312409,1
170409,1
374371,1
329814,1
336873,1
291599,1
346321,1
413017,0
222085,1
139956,1
269462,1
431747,1
439437,1
152285,1
185684,1
84529,1
298968,1
169507,1
4992,1
198683,1
456642,1
198765,1
149584,1
85843,1
270502,1
158189,1
286179,1
383528,1
158678,1
327737,1
68618,0
70735,0
97591,1
49234,1
7672,1
400942,1
250926,1
116247,1
354090,1
227386,1
297405,1
459741,1
156683,1
437421,1
177144,1
15037,1
122630,1
336289,0
398637,1
422923,1
65936,0
36356,1
395304,1
288762,1
186151,1
33305,1
112146,1
24731,1
458716,1
455421,1
57717,1
170432,1
234887,1
57494,1
408628,1
316617,1
289766,1
428420,1
97882,1
88060,1
402121,1
55292,0
462049,1
297811,1
54316,1
170997,0
157494,1
261480,1
451592,0
319228,1
68765,1
361717,1
86,1
131928,1
420622,1
188966,1
339288,1
69538,1
291730,1
100069,1
84923,1
450874,1
346539,1
213703,1
367652,1
390033,1
355562,1
300762,1
174114,0
173110,1
432466,1
388580,1
344701,1
108552,1
338626,1
448811,1
214940,0
174986,1
257379,1
159673,1
323542,1
149287,1
288494,1
328262,1
130060,1
49144,1
459209,1
19479,0
176552,1
450794,1
351058,1
316408,1
347638,1
112660,1
193974,1
271768,1
302662,1
134202,1
387859,1
50536,1
316609,1
206447,1
187369,1
231694,1
388475,1
14086,1
305603,1
203090,1
371702,1
114418,1
46808,1
213625,1
142865,1
248087,1
369176,1
449453,1
149579,1
311807,1
217947,0
205549,1
311086,1
238307,1
86148,1
21840,1
372245,1
322045,1
248900,0
61751,0
370106,1
439912,1
333350,1
409163,1
247501,1
233664,0
153310,1
182470,1
7855,0
209880,1
639,1
137995,1
90442,1
412710,1
376515,1
12610,1
152724,1
138552,1
403508,1
463970,1
212702,0
138607,1
387328,1
7660,1
278805,1
428152,1
248995,1
278016,1
268843,1
443351,1
136600,1
387747,1
130766,1
240665,1
342811,1
156559,1
202842,1
177406,1
446331,1
356638,1
233016,1
146143,1
316515,1
392268,1
316148,1
366544,1
415221,1
202433,1
363930,1
279636,1
362354,1
431622,1
169713,1
391548,1
53912,1
361703,1
63382,1
47000,1
420637,1
466207,1
182562,1
181825,1
314971,1
203599,1
237956,1
322465,1
396939,1
259645,1
88762,0
202988,1
358201,1
452101,1
323535,1
283693,1
383956,1
2297,1
176256,1
248214,1
14412,1
229837,1
14659,1
56510,1
268567,1
247518,1
310942,1
349892,1
105265,1
189496,1
101038,1
246706,1
323450,1
70170,1
269781,1
361304,1
293835,1
278672,1
389811,1
114899,1
362028,1
433988,1
312810,1
454967,1
62922,1
8412,1
1424,1
444512,1
246751,1
52717,0
167924,1
162221,1
200184,1
82876,1
352254,1
74077,1
261902,1
86485,1
435815,1
407175,1
73132,1
6062,1
20064,1
190975,1
105336,1
284410,1
243359,1
103633,1
447331,1
391879,1
166249,1
457116,1
341467,1
334500,1
35762,1
160271,1
422152,1
464809,1
360351,0
54667,1
125492,1
307516,1
200639,1
361257,1
61938,1
58941,1
104038,1
259528,1
186165,0
39446,1
81534,1
454312,1
356430,1
288533,1
215883,1
26389,1
209881,1
267005,1
251967,1
131830,1
283154,1
372218,0
252163,1
21337,0
82899,1
394764,1
296654,1
75092,1
104419,1
129323,1
85913,1
74468,1
366027,1
248417,1
182818,1
356322,1
191489,1
129020,1
157650,1
230980,1
270598,1
453873,1
386838,1
392611,1
240897,1
59630,1
405966,1
285492,1
148257,1
414819,1
309650,1
348577,1
173370,1
154504,1
62952,1
308561,1
431024,1
228542,0
452244,1
248501,1
77715,1
150139,1
85164,1
282042,1
46885,1
302699,1
356787,1
276706,1
212053,1
188569,1
183075,1
92571,1
18078,1
250993,1
465307,1
94067,1
220631,0
88174,1
443407,1
72558,1
70397,1
93833,1
441407,1
386416,1
142562,0
334885,1
368132,1
226926,1
56191,1
299750,1
400837,1
168699,1
54953,1
243997,1
181345,1
25794,1
64838,1
457738,1
142736,1
465616,1
273664,1
403483,1
172658,1
342916,1
326370,1
59519,1
380184,1
190966,1
412994,1
189352,1
306516,1
16237,1
70862,1
400654,0
380168,1
412810,1
329973,1
108457,1
63801,1
89337,1
218758,0
344958,1
451818,1
217996,1
213488,1
208029,1
52924,1
368487,1
229881,0
281459,1
447519,1
272864,1
79118,1
177697,1
240238,1
46980,1
282147,0
238812,1
315570,1
102981,1
419965,1
203626,0
279464,1
183313,1
320017,1
127194,1
218783,1
425754,1
166974,1
113969,1
462075,1
2701,1
13700,0
176986,1
403573,1
97719,0
163922,1
116039,1
446609,1
410181,1
165597,0
339360,1
159407,1
400930,1
169422,1
327935,1
305879,1
2079,1
187524,1
70842,1
101517,1
454880,1
320418,1
312263,1
23762,1
107231,1
390408,1
213860,1
133939,1
416111,1
37819,1
77082,1
218877,1
77288,0
289113,1
159817,1
275019,1
253376,1
54809,0
284357,1
458543,1
151394,1
29664,0
405347,1
357016,1
86198,1
81901,1
87028,1
339304,1
357242,1
99220,1
65804,1
315033,1
133818,1
262419,1
273771,0
117538,1
338536,1
434089,1
391628,1
14754,1
351628,1
328523,1
163603,1
390190,1
352768,1
354098,1
269038,1
333379,1
364483,1
127909,1
23427,1
57883,1
87639,1
181617,1
437066,1
129699,1
182864,0
33793,1
433650,1
239820,1
97453,1
446815,1
164779,1
243581,1
270765,0
66146,1
397581,1
326634,1
43780,1
146209,1
68010,1
420942,1
433340,1
327328,1
59316,0
396149,1
334343,1
453083,1
430828,1
67013,1
395780,0
162608,1
377252,1
438122,1
404839,0
268699,1
31270,1
137036,1
354656,1
237774,1
391841,1
99160,1
183508,0
270108,1
51017,1
364265,1
377875,1
164444,1
260267,1
295692,1
463003,1
351829,1
307049,1
48283,1
144521,0
281367,1
342901,1
188382,1
210394,1
188880,1
414055,1
347598,1
332325,1
45600,1
92674,1
305637,0
412923,0
46018,1
398828,1
255103,1
99902,1
221148,1
70352,1
138625,1
320015,1
340707,1
460049,1
24250,1
134439,0
74285,1
116808,1
146701,1
2507,1
330335,1
403457,1
270822,0
355156,1
56219,0
363162,1
189377,1
303233,1
126105,0
382080,1
370773,1
438520,1
392180,1
280096,1
189615,1
26821,1
437225,1
275743,1
349258,0
331443,1
221246,1
151211,1
458132,1
408225,1
431472,1
75441,1
408167,0
421169,1
270688,1
87119,1
385051,1
239526,1
29376,1
401234,1
57741,1
154235,1
459733,1
115023,1
465447,1
201507,1
107984,1
300379,1
38894,1
111924,1
199800,1
15592,1
384516,1
150127,1
21663,1
273484,1
212478,1
421236,1
398537,1
176142,1
47258,1
19417,1
138114,1
170569,1
208945,1
380257,1
304500,1
366046,0
174353,1
339415,1
215815,1
392779,1
311400,1
64122,1
164981,1
342296,1
240894,1
29311,1
150185,1
27628,1
291826,1
140930,1
38758,1
422752,1
258193,0
63198,1
22705,1
410503,1
281270,1
383393,1
133734,1
419423,1
387658,1
48580,1
66042,1
255575,1
114500,1
169893,1
80614,1
405648,1
80393,1
418077,1
214743,1
341129,1
205561,1
461869,1
226001,1
282864,1
425277,1
91051,1
354934,1
52421,0
228883,1
395969,1
317691,1
105976,1
197976,1
355774,1
209941,0
6405,1
388108,1
442917,1
341287,1
140388,1
313589,1
401865,1
395077,1
79257,0
352405,1
56542,1
624,1
95567,1
18003,1
142941,1
444341,1
152242,1
453882,1
123826,1
86742,1
336916,1
171489,1
443349,1
383909,0
8470,1
59211,1
79046,1
221540,1
183892,1
262568,1
87026,0
115699,1
88418,1
98508,1
277453,1
93122,1
394047,1
439712,1
313467,1
159702,1
377408,1
287460,1
235818,1
155249,1
407021,1
321679,1
201793,1
285643,1
93703,1
457498,1
298156,1
398340,1
257132,1
386727,1
90460,1
228231,1
304203,0
267161,1
329026,1
299724,1
149472,1
425150,1
237186,1
386012,1
185664,1
96285,1
191334,1
400157,1
132905,1
129897,1
205781,1
388130,1
10154,1
233485,1
207432,1
276314,1
371019,1
316468,1
456592,0
193535,1
106523,1
19480,1
14301,1
399454,1
34875,1
338088,1
275786,1
246050,1
426018,1
247215,1
168953,0
101080,1
427099,1
112710,1
299942,1
185471,1
357960,1
96166,1
190642,1
349393,1
122748,1
43739,1
442754,1
445705,1
440714,1
115437,1
276638,1
316488,1
2581,1
257193,1
434653,0
15874,1
409544,1
267113,1
28406,1
335877,1
383664,1
246587,1
270125,1
279654,1
420347,1
425794,1
48106,1
313964,1
180670,1
318934,1
49706,1
310892,1
35464,1
282882,1
354371,1
316604,1
53201,1
419815,1
396589,1
10028,0
139817,1
308616,1
280698,1
395477,1
303455,1
61178,0
402061,1
265605,1
35186,1
163880,1
447399,1
83386,1
57726,1
311930,1
138768,1
97344,1
120487,0
324147,0
173250,1
199693,1
223528,1
371678,1
445721,1
376357,1
436887,1
279412,1
126810,1
154567,1
441695,1
413130,1
241685,1
245766,1
302977,1
266747,1
235661,1
181095,0
285148,1
4733,1
427409,1
418082,1
135066,0
50460,1
50614,1
191721,1
254713,1
109217,1
154272,1
417220,1
233035,1
27990,1
304289,1
128618,1
240163,1
205222,1
265368,1
98964,1
47237,1
165798,0
240186,1
212126,0
449351,1
361435,1
351352,1
176656,1
362921,1
460699,1
336453,1
394061,1
29557,1
133500,1
50747,1
176237,1
141162,1
254514,1
196250,1
104688,1
262486,1
57097,1
145203,1
445547,1
28968,1
347230,1
448036,0
368698,1
175831,1
205369,1
422546,1
264366,1
294699,1
124144,1
179989,1
246800,1
204469,0
117433,1
152094,1
411561,1
319732,1
352110,1
181918,1
220988,1
278831,1
79638,0
209925,1
282415,1
51051,0
367434,1
164374,1
365372,1
375156,1
287408,1
429158,1
311951,1
164545,1
258785,1
150612,1
185775,0
194249,1
393493,1
422124,1
181768,1
123220,1
232980,1
437867,1
456287,1
306864,1
345492,1
291411,1
90878,1
97414,1
340810,1
143879,1
302317,1
380487,1
133532,1
140162,0
370715,1
19530,1
254621,1
229079,1
1191,1
312669,1
169037,1
169101,1
132293,1
117807,1
288961,1
159748,1
274538,1
131316,1
246418,1
39557,1
263399,1
389682,1
14579,1
51099,1
425427,1
14093,1
152787,1
12256,1
405779,1
100741,0
443870,0
142583,1
210942,1
355233,1
400806,1
453773,1
252943,1
227090,1
5628,1
302549,0
463788,1
188401,1
432595,1
445723,1
314704,1
416284,1
457102,1
447975,1
182150,1
106700,0
52910,1
350967,1
340124,1
72556,1
2132,1
404532,1
195268,1
348564,1
307464,1
74298,1
6236,1
246623,1
243158,1
19749,1
430391,1
140480,1
440371,1
273807,1
241438,1
408870,0
262599,0
123222,1
383270,1
330184,1
117018,0
199726,1
105540,0
14524,1
318400,1
456580,1
426512,1
254742,1
462193,1
199611,1
62018,1
232114,1
446299,0
124811,1
158267,1
444103,1
149777,1
244580,1
358988,1
219465,1
390459,1
228619,1
332481,1
365423,1
397305,1
263313,1
52312,1
426003,1
452948,0
30794,0
160760,1
89120,1
351783,1
135040,1
287613,1
303133,1
466070,1
391789,1
265492,1
381370,1
188376,1
374215,0
344287,1
281261,1
46225,1
140222,1
340040,1
170572,0
32808,1
279679,1
338003,1
33622,1
403232,1
127729,0
396843,0
286176,1
323119,1
280344,1
256792,1
89920,1
379522,1
457718,1
274842,1
210753,1
228967,1
93103,1
373103,1
174307,1
255700,1
109812,1
88819,0
306305,1
315122,0
88554,1
288899,0
396143,1
248903,1
212918,1
180644,1
444926,0
450951,1
115171,1
220698,1
325363,1
229923,1
447498,1
70008,1
33607,1
150342,1
368363,1
115530,1
367879,1
245617,1
199339,1
132463,1
274004,1
376839,1
180097,1
233502,1
113379,1
9934,1
209450,0
440295,1
378061,1
156200,1
55601,1
28135,1
197514,0
28408,1
279344,1
308145,1
131420,0
258283,1
396162,1
332277,1
351826,1
31071,1
430765,1
312741,1
212680,1
271746,1
133870,1
167235,1
172879,0
80766,0
151915,1
334659,1
42213,0
18929,1
111701,1
150627,1
302332,1
254504,1
21968,1
294879,1
251834,1
414106,1
104543,1
290460,1
455943,1
19570,0
464193,1
355677,1
39664,1
23220,1
78698,1
63916,1
303619,1
259942,1
173270,0
249122,1
164889,0
85845,1
19698,1
227494,0
267070,1
71407,1
113854,0
325453,0
13217,1
174976,1
28590,1
193599,1
113229,0
255892,1
313886,1
248921,1
315265,1
236113,1
30615,1
160461,1
429493,1
407689,1
269742,1
270312,1
75875,1
300261,1
381684,1
46581,1
345013,1
240556,1
164249,1
274647,1
217601,0
64458,1
82358,1
352931,1
350904,1
161714,1
123421,1
212632,0
362391,1
254101,1
35189,1
287957,1
105692,1
116277,1
440392,1
81828,1
206673,1
65531,1
212010,1
435288,1
243583,1
236870,1
140963,1
104137,1
247047,1
206116,1
127122,1
120267,1
90118,1
234535,1
154868,0
109475,1
87313,1
406811,1
131877,1
97848,1
122337,1
433289,0
47218,1
204382,1
42505,0
359115,1
101006,1
434546,1
368125,1
16370,1
205537,1
179490,0
174388,1
341716,1
159298,1
416370,1
209360,1
156719,1
296226,1
57575,1
383874,1
370259,1
73571,0
383066,1
100744,1
168919,0
187196,0
200756,1
334426,1
191870,1
115242,1
199589,1
210925,1
154678,1
22415,1
13648,1
323031,1
209291,1
25203,0
172200,1
123012,0
313966,1
383748,1
423147,1
347976,1
381035,1
174876,1
3394,1
44605,1
69200,1
86271,1
366128,1
284985,1
32863,1
295744,1
422406,0
437996,0
154317,1
365057,0
234916,1
319898,1
4274,1
48127,0
335799,0
137330,1
367526,1
44290,1
273029,1
122065,1
429610,1
329742,1
144108,1
441944,1
268385,1
408077,1
356252,1
279329,1
1371,1
368374,1
27709,1
433529,1
424636,1
139283,1
409779,1
201820,1
169762,1
2289,1
372852,1
35932,1
410473,1
448250,1
374395,1
258867,1
362573,0
204171,1
139499,1
334805,1
165005,1
139540,1
246368,1
329253,1
325807,1
228761,1
105466,1
412575,1
101364,1
124610,1
157196,1
403361,1
244695,1
326530,1
372609,1
419816,1
152475,1
384158,1
164734,1
55109,1
63385,1
214324,1
296009,0
345119,1
191308,1
92917,1
242771,0
398953,1
431386,1
135116,1
85099,1
209959,1
278318,1
271709,1
97215,1
181105,1
285698,1
196740,1
393921,1
452610,0
26212,1
320540,1
126146,1
75760,1
209858,1
415803,1
174437,1
220419,1
459750,0
359894,1
5675,0
116085,1
24124,1
256571,1
76492,1
252207,1
86600,1
269199,1
2542,1
364267,1
12790,1
54168,1
182510,1
70484,0
287567,1
61649,0
208696,1
133865,1
426592,1
105510,1
158472,1
361266,1
256576,1
223297,1
349850,1
311059,0
126312,1
326268,1
445811,1
74130,0
51655,1
285187,1
425724,1
62209,0
358271,1
398985,0
54530,1
102228,1
102056,1
425628,1
338790,1
95810,1
188216,1
436917,1
125693,1
213032,1
387098,1
298545,1
328687,1
83622,1
422466,1
48558,1
176075,1
4290,1
423563,1
221613,0
27699,1
35915,1
386670,1
191678,1
36740,1
127295,0
28312,1
34122,1
190348,1
238387,1
377856,1
188066,1
226271,1
343338,1
22750,1
326932,1
296030,1
274678,1
324669,1
360514,1
1165,1
306306,1
418057,1
43986,1
14435,0
454573,0
30239,1
284547,1
7283,0
448265,1
61943,0
14948,1
290976,1
190624,1
350908,1
412927,1
15736,1
284682,1
292537,1
59452,1
18836,1
317206,1
218830,1
118287,1
113929,1
88703,1
347730,1
434481,1
74763,1
69665,1
227965,1
35137,1
338087,0
166705,0
83838,1
57890,1
344116,1
52101,0
440365,1
145707,1
75620,1
116347,1
290517,1
450206,1
314847,1
337208,1
377156,0
25653,1
24768,1
387478,1
99295,0
360365,0
127498,0
146042,1
441011,1
311555,1
402058,1
162645,1
304570,1
74510,1
432621,1
438368,1
60588,1
270627,1
134843,1
51801,1
36214,1
267693,1
237964,1
90568,1
145063,1
112950,0
45597,0
430814,1
346248,1
110309,1
463589,1
192439,1
388228,0
53041,1
133544,1
266581,1
358541,1
180518,1
237019,0
387382,1
48950,1
315745,1
187951,1
331915,1
109971,1
49443,1
145517,1
177890,1
64117,1
311964,1
396214,1
427812,1
344845,0
334739,1
16974,1
407502,1
238182,1
300730,1
440022,1
156410,1
27743,1
331835,1
21842,1
349347,1
35416,1
340533,1
93149,1
292920,1
425861,1
177564,1
420086,1
270049,1
65778,1
71070,0
201039,1
285567,1
240521,1
461666,1
20715,1
302289,1
267326,1
30943,1
80204,1
283230,1
259171,1
19682,1
277606,0
253171,1
65721,1
386324,1
349384,1
80028,1
13856,0
81803,1
107912,1
50322,1
262562,1
366151,1
243482,1
178607,0
451513,1
146128,1
88936,1
157565,1
372542,1
325818,1
300162,1
198863,1
8778,1
16117,1
358570,1
315013,1
283144,1
119830,0
337220,1
374569,1
229992,1
450649,1
66991,1
121034,1
332001,0
103728,1
345771,1
201312,1
441326,1
166281,1
230462,0
340123,1
273274,1
173545,1
364193,1
398048,1
333403,1
331058,1
427126,1
370801,1
319601,1
179668,1
144596,0
320068,1
120500,1
199421,1
64251,1
201879,1
47189,1
111150,1
297544,1
308055,1
259782,1
141151,1
340866,1
283702,1
87728,1
78997,1
423879,1
6837,1
380722,1
330672,1
88477,1
401793,1
358302,1
159848,1
175281,1
387125,1
458917,1
173982,1
296200,1
237757,1
6879,1
444397,0
230499,0
131341,1
423606,1
78061,1
180527,1
403398,1
178282,1
129920,1
242927,1
430249,0
237689,1
147388,1
264092,1
334974,1
445583,1
452604,1
335526,1
337243,1
355173,1
198389,1
80971,1
223194,1
284252,1
321500,1
26849,1
444460,1
189196,1
113400,1
54799,1
184574,0
405363,1
321532,1
